264.,BIO103L,15,Klq,W 09:40 AM - 12:50 PM,TBA,19 (20)
265.,BIO103L,16,ZAB,R 09:40 AM - 12:50 PM,SAC415,20 (20)
266.,BIO103L,17,ZAB,R 09:40 AM - 12:50 PM,TBA,20 (20)
267.,BIO103L,18,ZAB,R 09:40 AM - 12:50 PM,TBA,20 (20)
268.,BIO103L,19,JSJ,R 01:10 PM - 05:00 PM,SAC415,20 (20)
269.,BIO103L,20,JSJ,R 01:10 PM - 05:00 PM,TBA,20 (20)
270.,BIO103L,21,JSJ,R 01:10 PM - 05:00 PM,TBA,19 (20)
271.,BIO201,1,TBA,MW 01:00 PM - 02:30 PM,SAC403,35 (36)
272.,BIO201,2,TBA,RA 11:20 AM - 12:50 PM,SAC404,35 (35)
273.,BIO201,3,TBA,RA 09:40 AM - 11:10 AM,SAC406,13 (35)
274.,BIO201L,1,ACh,T 08:00 AM - 11:10 AM,SAC414,13 (20)
275.,BIO201L,2,MjH1,R 08:00 AM - 11:10 AM,SAC414,19 (20)
276.,BIO201L,3,ACh,W 08:00 AM - 11:10 AM,SAC414,20 (20)
277.,BIO202L,1,SRS1,M 01:10 PM - 05:00 PM,SAC413,15 (20)
278.,BIO202L,2,SRS1,M 01:10 PM - 05:00 PM,TBA,15 (20)
279.,BIO202L,3,SRS1,M 01:10 PM - 05:00 PM,TBA,15 (20)
280.,BIO202L,4,JSJ,R 09:40 AM - 12:50 PM,SAC413,19 (20)
281.,BIO202L,6,JSJ,R 09:40 AM - 12:50 PM,SAC408,20 (20)
282.,BSC201,1,AK,RA 09:40 AM - 11:10 AM,SAC313,10 (35)
283.,BUS112,1,TBA,RA 02:40 PM - 04:10 PM,SAC407,40 (40)
284.,BUS112,2,TBA,ST 04:20 PM - 05:50 PM,SAC401,40 (40)
285.,BUS112,3,KMz,ST 04:20 PM - 05:50 PM,SAC201,40 (40)
286.,BUS112,5,TBA,RA 02:40 PM - 04:10 PM,SAC513,35 (40)
287.,BUS112,7,TBA,RA 11:20 AM - 12:50 PM,SAC210,40 (40)
288.,BUS112,8,Swk,RA 02:40 PM - 04:10 PM,SAC211,12 (40)
289.,BUS112,10,HSf,RA 08:00 AM - 09:30 AM,SAC514,35 (40)
290.,BUS112,11,NFH,RA 09:40 AM - 11:10 AM,SAC312,39 (40)
291.,BUS112,12,AdS1,RA 08:00 AM - 09:30 AM,NAC621,15 (40)
292.,BUS112,13,HKD,RA 09:40 AM - 11:10 AM,NAC506,39 (40)
293.,BUS112,14,Rks,RA 11:20 AM - 12:50 PM,SAC313,38 (40)
294.,BUS112,15,TBA,RA 01:00 PM - 02:30 PM,SAC212,38 (40)
295.,BUS112,16,NFH,RA 11:20 AM - 12:50 PM,SAC207,38 (40)
296.,BUS112,17,AuR,RA 01:00 PM - 02:30 PM,NAC993,33 (40)
297.,BUS112,20,OMG,RA 01:00 PM - 02:30 PM,SAC205,34 (40)
298.,BUS135,1,MJL,ST 01:00 PM - 02:30 PM,NAC204,43 (43)
299.,BUS135,2,MJL,ST 04:20 PM - 05:50 PM,NAC315,41 (42)
300.,BUS135,3,AM2,MW 01:00 PM - 02:30 PM,NAC503,42 (42)
301.,BUS135,4,Sfd,RA 11:20 AM - 12:50 PM,NAC205,42 (42)
302.,BUS135,5,INz,RA 11:20 AM - 12:50 PM,NAC206,42 (42)
303.,BUS135,6,Sfd,RA 02:40 PM - 04:10 PM,NAC204,40 (42)
304.,BUS135,7,INz,RA 02:40 PM - 04:10 PM,NAC205,41 (42)
305.,BUS135,8,Sfd,RA 04:20 PM - 05:50 PM,NAC203,39 (42)
306.,BUS135,9,INz,RA 04:20 PM - 05:50 PM,NAC204,16 (35)
307.,BUS135,10,MAU3,RA 08:00 AM - 09:30 AM,NAC202,42 (42)
308.,BUS135,11,Sqm,MW 08:00 AM - 09:30 AM,NAC508,42 (42)
309.,BUS135,12,Sqm,MW 04:20 PM - 05:50 PM,NAC511,41 (42)
310.,BUS172,1,TkN,ST 08:00 AM - 09:30 AM,NAC203,44 (44)
311.,BUS172,2,TkN,ST 11:20 AM - 12:50 PM,NAC304,44 (44)
312.,BUS172,3,TkN,ST 01:00 PM - 02:30 PM,NAC203,44 (44)
313.,BUS172,4,Ift,MW 08:00 AM - 09:30 AM,NAC215,44 (44)
314.,BUS172,5,MHM,MW 09:40 AM - 11:10 AM,NAC504,44 (44)
315.,BUS172,6,AMj,MW 09:40 AM - 11:10 AM,NAC505,44 (44)
316.,BUS172,7,KMn,MW 02:40 PM - 04:10 PM,NAC305,44 (44)
317.,BUS172,8,Azd,MW 02:40 PM - 04:10 PM,NAC405,44 (44)
318.,BUS172,9,KMn,MW 04:20 PM - 05:50 PM,NAC414,44 (44)
319.,BUS172,10,MMs1,RA 08:00 AM - 09:30 AM,NAC209,34 (34)
320.,BUS172,11,MRM2,RA 09:40 AM - 11:10 AM,NAC203,31 (32)
321.,BUS172,12,Hdo,RA 09:40 AM - 11:10 AM,NAC205,38 (38)
322.,BUS172,13,AbS,RA 11:20 AM - 12:50 PM,NAC204,43 (43)
323.,BUS172,14,Hdo,RA 11:20 AM - 12:50 PM,NAC305,44 (44)
324.,BUS172,15,MMs1,RA 11:20 AM - 12:50 PM,NAC405,38 (38)
325.,BUS172,16,MSA3,RA 11:20 AM - 12:50 PM,NAC407,40 (40)
326.,BUS172,17,MRK3,RA 11:20 AM - 12:50 PM,NAC503,44 (44)
