465,BUS690,4,MdS,W 07:00 PM - 10:10 PM
466,BUS698,1,TBA,TBA
467,BUS699,1,TBA,TBA
468,BUS700,1,TUA,A 03:00 PM - 06:30 PM
469,CEE100,1,SBC,ST 09:40 AM - 11:10 AM
470,CEE100,2,SBC,MW 01:00 PM - 02:30 PM
471,CEE110,1,SK3,MW 09:40 AM - 11:10 AM
472,CEE110,2,SK3,MW 11:20 AM - 12:50 PM
473,CEE209,1,NDZ,RA 09:40 AM - 11:10 AM
474,CEE210,1,HRK,MW 04:20 PM - 05:50 PM
475,CEE211,1,AnY,RA 09:40 AM - 11:10 AM
476,CEE211,2,AnY,RA 11:20 AM - 12:50 PM
477,CEE211L,1,NMR,S 02:40 PM - 05:50 PM
478,CEE211L,2,NMR,T 02:40 PM - 05:50 PM
479,CEE212,1,FA2,MW 11:20 AM - 12:50 PM
480,CEE212,2,FA2,RA 02:40 PM - 04:10 PM
481,CEE212L,1,FA2,M 02:40 PM - 05:50 PM
482,CEE212L,2,FA2,W 02:40 PM - 05:50 PM
483,CEE213,1,SK3,ST 11:20 AM - 12:50 PM
484,CEE213,2,SK3,ST 09:40 AM - 11:10 AM
485,CEE213L,1,JKY,R 09:40 AM - 12:50 PM
486,CEE213L,2,JKY,R 02:40 PM - 05:50 PM
487,CEE214,1,TSR,ST 01:00 PM - 02:30 PM
488,CEE215,1,FA2,MW 01:00 PM - 02:30 PM
489,CEE260,1,ZAM,ST 11:20 AM - 12:50 PM
490,CEE310,1,SK3,ST 01:00 PM - 02:30 PM
491,CEE330L,1,NZU,R 09:40 AM - 12:50 PM
492,CEE330L,2,NZU,R 02:40 PM - 05:50 PM
